"Hora","dia","consumo_mwh","mes","mes_nombre","fecha","hora_inicio","dia_semana","dia_semana_num","es_fin_semana","es_semana_laboral","es_viernes","estacion","es_ciclo_escolar_activo","es_feriado","tipo_dia","periodo_dia","mes_factor","dia_semana_factor"
"0.29166666666666702",30,0.87879387,7,"JULIO",2023-07-30,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.29166666666666702",31,69.8807775530702,7,"JULIO",2023-07-31,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.33333333333333298",1,105.19416349,7,"JULIO",2023-07-01,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.33333333333333298",2,120.51187807,7,"JULIO",2023-07-02,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.33333333333333298",3,118.93194996,7,"JULIO",2023-07-03,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.33333333333333298",4,76.7319903156822,7,"JULIO",2023-07-04,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.33333333333333298",5,76.5506160658838,7,"JULIO",2023-07-05,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.33333333333333298",6,129.40447506,7,"JULIO",2023-07-06,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.33333333333333298",7,137.15151798,7,"JULIO",2023-07-07,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.33333333333333298",8,71.9081093484612,7,"JULIO",2023-07-08,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.33333333333333298",9,124.81367978,7,"JULIO",2023-07-09,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.33333333333333298",10,141.308274106548,7,"JULIO",2023-07-10,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.33333333333333298",11,125.99980668,7,"JULIO",2023-07-11,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.33333333333333298",12,133.92260963,7,"JULIO",2023-07-12,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.33333333333333298",13,126.93208605,7,"JULIO",2023-07-13,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.33333333333333298",14,118.97182677,7,"JULIO",2023-07-14,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.33333333333333298",15,125.213031541817,7,"JULIO",2023-07-15,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.33333333333333298",16,110.415929113511,7,"JULIO",2023-07-16,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.33333333333333298",17,76.871224299538,7,"JULIO",2023-07-17,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.33333333333333298",18,112.432242842813,7,"JULIO",2023-07-18,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.33333333333333298",19,139.01982733,7,"JULIO",2023-07-19,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.33333333333333298",20,137.47920057,7,"JULIO",2023-07-20,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.33333333333333298",21,112.402928097019,7,"JULIO",2023-07-21,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.33333333333333298",22,118.71729879,7,"JULIO",2023-07-22,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.33333333333333298",23,107.827546839444,7,"JULIO",2023-07-23,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.33333333333333298",24,109.8694897,7,"JULIO",2023-07-24,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.33333333333333298",25,114.12943425,7,"JULIO",2023-07-25,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.33333333333333298",26,114.0446733,7,"JULIO",2023-07-26,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.33333333333333298",27,123.9661481,7,"JULIO",2023-07-27,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.33333333333333298",28,143.97916004,7,"JULIO",2023-07-28,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.33333333333333298",29,109.97509321,7,"JULIO",2023-07-29,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.33333333333333298",30,0.87879387,7,"JULIO",2023-07-30,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.33333333333333298",31,69.8807775530702,7,"JULIO",2023-07-31,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.375",1,105.19416349,7,"JULIO",2023-07-01,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.375",2,120.51187807,7,"JULIO",2023-07-02,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.375",3,118.93194996,7,"JULIO",2023-07-03,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.375",4,76.7319903156822,7,"JULIO",2023-07-04,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.375",5,71.8571512522058,7,"JULIO",2023-07-05,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.375",6,129.40447506,7,"JULIO",2023-07-06,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.375",7,137.15151798,7,"JULIO",2023-07-07,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.375",8,118.31356871,7,"JULIO",2023-07-08,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.375",9,124.547001865826,7,"JULIO",2023-07-09,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.375",10,141.70604474,7,"JULIO",2023-07-10,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.375",11,134.37464204,7,"JULIO",2023-07-11,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.375",12,133.92260963,7,"JULIO",2023-07-12,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.375",13,133.91271731,7,"JULIO",2023-07-13,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.375",14,118.97182677,7,"JULIO",2023-07-14,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.375",15,139.07474411,7,"JULIO",2023-07-15,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.375",16,102.35270436,7,"JULIO",2023-07-16,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.375",17,76.871224299538,7,"JULIO",2023-07-17,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.375",18,111.332384552067,7,"JULIO",2023-07-18,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.375",19,138.670346048276,7,"JULIO",2023-07-19,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.375",20,137.47920057,7,"JULIO",2023-07-20,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.375",21,112.402928097019,7,"JULIO",2023-07-21,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.375",22,127.83803263,7,"JULIO",2023-07-22,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.375",23,107.827546839444,7,"JULIO",2023-07-23,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.375",24,109.8694897,7,"JULIO",2023-07-24,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.375",25,114.12943425,7,"JULIO",2023-07-25,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.375",26,114.0446733,7,"JULIO",2023-07-26,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.375",27,123.9661481,7,"JULIO",2023-07-27,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.375",28,143.97916004,7,"JULIO",2023-07-28,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.375",29,109.97509321,7,"JULIO",2023-07-29,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.375",30,38.11011386,7,"JULIO",2023-07-30,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.375",31,69.8807775530702,7,"JULIO",2023-07-31,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.41666666666666702",1,105.19416349,7,"JULIO",2023-07-01,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.41666666666666702",2,132.43429107,7,"JULIO",2023-07-02,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.41666666666666702",3,123.64752138,7,"JULIO",2023-07-03,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.41666666666666702",4,72.0274050995399,7,"JULIO",2023-07-04,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.41666666666666702",5,105.02927268,7,"JULIO",2023-07-05,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.41666666666666702",6,136.88505822,7,"JULIO",2023-07-06,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.41666666666666702",7,137.15151798,7,"JULIO",2023-07-07,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.41666666666666702",8,137.682846045493,7,"JULIO",2023-07-08,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.41666666666666702",9,125.40378665,7,"JULIO",2023-07-09,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.41666666666666702",10,141.70604474,7,"JULIO",2023-07-10,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.41666666666666702",11,139.92756756,7,"JULIO",2023-07-11,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.41666666666666702",12,133.92260963,7,"JULIO",2023-07-12,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.41666666666666702",13,139.696720851227,7,"JULIO",2023-07-13,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.41666666666666702",14,118.97182677,7,"JULIO",2023-07-14,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.41666666666666702",15,139.07474411,7,"JULIO",2023-07-15,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.41666666666666702",16,71.8171486154301,7,"JULIO",2023-07-16,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.41666666666666702",17,102.91397406,7,"JULIO",2023-07-17,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.41666666666666702",18,137.45828017,7,"JULIO",2023-07-18,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.41666666666666702",19,138.670346048276,7,"JULIO",2023-07-19,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.41666666666666702",20,138.879999258814,7,"JULIO",2023-07-20,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.41666666666666702",21,112.402928097019,7,"JULIO",2023-07-21,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.41666666666666702",22,127.83803263,7,"JULIO",2023-07-22,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.41666666666666702",23,107.827546839444,7,"JULIO",2023-07-23,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.41666666666666702",24,123.09507613,7,"JULIO",2023-07-24,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.41666666666666702",25,114.12943425,7,"JULIO",2023-07-25,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.41666666666666702",26,114.0446733,7,"JULIO",2023-07-26,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.41666666666666702",27,123.9661481,7,"JULIO",2023-07-27,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.41666666666666702",28,143.97916004,7,"JULIO",2023-07-28,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.41666666666666702",29,109.97509321,7,"JULIO",2023-07-29,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.41666666666666702",30,38.11011386,7,"JULIO",2023-07-30,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.41666666666666702",31,69.8807775530702,7,"JULIO",2023-07-31,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.45833333333333298",1,105.19416349,7,"JULIO",2023-07-01,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.45833333333333298",2,137.541758961639,7,"JULIO",2023-07-02,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.45833333333333298",3,124.35260914,7,"JULIO",2023-07-03,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.45833333333333298",4,72.0274050995399,7,"JULIO",2023-07-04,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.45833333333333298",5,105.561507967513,7,"JULIO",2023-07-05,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.45833333333333298",6,136.88505822,7,"JULIO",2023-07-06,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.45833333333333298",7,137.15151798,7,"JULIO",2023-07-07,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.45833333333333298",8,143.562560128662,7,"JULIO",2023-07-08,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.45833333333333298",9,124.81367978,7,"JULIO",2023-07-09,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.45833333333333298",10,141.70604474,7,"JULIO",2023-07-10,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.45833333333333298",11,139.92756756,7,"JULIO",2023-07-11,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.45833333333333298",12,140.481818,7,"JULIO",2023-07-12,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.45833333333333298",13,140.47637299,7,"JULIO",2023-07-13,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.45833333333333298",14,118.97182677,7,"JULIO",2023-07-14,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.45833333333333298",15,139.07474411,7,"JULIO",2023-07-15,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.45833333333333298",16,71.8171486154301,7,"JULIO",2023-07-16,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.45833333333333298",17,111.378694011528,7,"JULIO",2023-07-17,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.45833333333333298",18,137.45828017,7,"JULIO",2023-07-18,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.45833333333333298",19,138.670346048276,7,"JULIO",2023-07-19,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.45833333333333298",20,138.879999258814,7,"JULIO",2023-07-20,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.45833333333333298",21,112.402928097019,7,"JULIO",2023-07-21,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.45833333333333298",22,112.336407751076,7,"JULIO",2023-07-22,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.45833333333333298",23,107.827546839444,7,"JULIO",2023-07-23,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.45833333333333298",24,123.09507613,7,"JULIO",2023-07-24,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.45833333333333298",25,114.12943425,7,"JULIO",2023-07-25,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.45833333333333298",26,114.0446733,7,"JULIO",2023-07-26,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.45833333333333298",27,123.9661481,7,"JULIO",2023-07-27,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.45833333333333298",28,143.97916004,7,"JULIO",2023-07-28,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.45833333333333298",29,109.97509321,7,"JULIO",2023-07-29,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.45833333333333298",30,38.11011386,7,"JULIO",2023-07-30,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.45833333333333298",31,97.0711637401571,7,"JULIO",2023-07-31,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.5",1,105.19416349,7,"JULIO",2023-07-01,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.5",2,137.541758961639,7,"JULIO",2023-07-02,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.5",3,124.35260914,7,"JULIO",2023-07-03,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.5",4,72.0274050995399,7,"JULIO",2023-07-04,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.5",5,105.561507967513,7,"JULIO",2023-07-05,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.5",6,136.88505822,7,"JULIO",2023-07-06,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.5",7,137.975594076131,7,"JULIO",2023-07-07,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.5",8,132.41854326,7,"JULIO",2023-07-08,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.5",9,124.81367978,7,"JULIO",2023-07-09,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.5",10,141.308274106548,7,"JULIO",2023-07-10,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
"0.5",11,139.92756756,7,"JULIO",2023-07-11,0,"martes",2,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","martes"
"0.5",12,140.78576191,7,"JULIO",2023-07-12,0,"miércoles",3,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","miércoles"
"0.5",13,140.47637299,7,"JULIO",2023-07-13,0,"jueves",4,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","jueves"
"0.5",14,118.97182677,7,"JULIO",2023-07-14,0,"viernes",5,FALSE,FALSE,TRUE,"Invierno",TRUE,FALSE,"Viernes","Madrugada","JULIO","viernes"
"0.5",15,139.07474411,7,"JULIO",2023-07-15,0,"sábado",6,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","sábado"
"0.5",16,71.8171486154301,7,"JULIO",2023-07-16,0,"domingo",7,TRUE,FALSE,FALSE,"Invierno",TRUE,FALSE,"Fin de Semana","Madrugada","JULIO","domingo"
"0.5",17,111.378694011528,7,"JULIO",2023-07-17,0,"lunes",1,FALSE,TRUE,FALSE,"Invierno",TRUE,FALSE,"Semana Laboral","Madrugada","JULIO","lunes"
